completed_steps,train_loss,validation_loss,learning_rate,grad_norm
4020,1.8023887127637863,,0.00021083588943604983,0.3636852858919667
4040,1.77459666877985,,0.00021002074456936623,0.3633871394926628
4060,1.811201460659504,,0.00020920374869847223,0.35522404142323727
4080,1.8169728070497513,,0.0002083849354137229,0.3710528979517496
4100,1.7990177497267723,,0.00020756433838019532,0.3995516756112859
4120,1.7988893911242485,,0.00020674199133630455,0.3640960246135649
4140,1.8132564350962639,,0.00020591792809241627,0.36345807413419795
4160,1.834876410663128,,0.00020509218252945692,0.3724275745991391
4180,1.820930428802967,,0.00020426478859752065,0.3580583413130612
4200,1.8026768788695335,1.8339975833892823,0.00020343578031447332,0.3644196280482344
4220,1.785428747534752,,0.00020260519176455404,0.36052757991773826
4240,1.7957261428236961,,0.00020177305709697372,0.3553209863993008
4260,1.7987700998783112,,0.00020093941052451114,0.33467021688716425
4280,1.7702370062470436,,0.0002001042863221062,0.35746778159994685
4300,1.7852673456072807,,0.0001992677188254509,0.3838809772819557
4320,1.8119197934865952,,0.00019842974242957734,0.39285549446898205
4340,1.7728347182273865,,0.00019759039158744385,0.34348394319546405
4360,1.7855310291051865,,0.0001967497008085185,0.3704744466821153
4380,1.7690635323524475,,0.00019590770465735993,0.3539372452166723
4400,1.8031516373157501,1.7826517820358276,0.0001950644377521967,0.3691653034995229
4420,1.8167456239461899,,0.00019421993476350359,0.3573313916656384
4440,1.7642475217580795,,0.0001933742304125764,0.39494035923392923
4460,1.779890276491642,,0.00019252735947010427,0.3832030461897693
4480,1.7861147075891495,,0.0001916793567547401,0.3505391862476314
4500,1.767644740641117,,0.00019083025713166913,0.36133195752335145
4520,1.764574833214283,,0.00018998009551117532,0.3404559012953245
4540,1.7648895829916,,0.0001891289068472061,0.38737204128891983
4560,1.7611584961414337,,0.00018827672613593523,0.35016903193437154
4580,1.7531685307621956,,0.000187423588414324,0.3558329873443131
4600,1.7732116803526878,1.7773468136787414,0.0001865695287586807,0.3747356972943277
4620,1.816568523645401,,0.00018571458228321838,0.3586651326896197
4640,1.7823976278305054,,0.00018485878413861134,0.3635872262924748
4660,1.787895791232586,,0.0001840021695105497,0.35740824820862277
4680,1.8031487837433815,,0.00018314477361829287,0.35923654370420965
4700,1.8074701875448227,,0.0001822866317132216,0.3477143759501545
4720,1.7399097383022308,,0.0001814277790773885,0.3752778193882349
4740,1.8185878545045853,,0.0001805682510220675,0.36777880391792245
4760,1.8039805069565773,,0.00017970808288630217,0.3716235439245759
4780,1.7402544915676117,,0.00017884731003545246,0.359141506062691
4800,1.7695005685091019,1.8053197979927063,0.00017798596785974094,0.3716657327760472
4820,1.7828852385282516,,0.00017712409177279777,0.3490890137939922
4840,1.7654920816421509,,0.00017626171721020443,0.35763799062531904
4860,1.7748106569051743,,0.00017539887962803705,0.36279875234496073
4880,1.7825992032885551,,0.0001745356145014086,0.3604925525797843
4900,1.7496413514018059,,0.0001736719573230102,0.38994518156194957
4920,1.7779541164636612,,0.0001728079436016521,0.3525619531612149
4940,1.7635691836476326,,0.00017194360886080358,0.35558161740440014
4960,1.7572031915187836,,0.00017107898863713233,0.3670031993062805
4980,1.7504258081316948,,0.0001702141184790438,0.3409633662097126
5000,1.7562049701809883,1.8119080424308778,0.00016934903394521907,0.370774015766449
5020,1.7879412695765495,,0.00016848377060315342,0.3388328718016593
5040,1.775756299495697,,0.00016761836402769353,0.3673636759151618
5060,1.7445902824401855,,0.00016675284979957516,0.3538325240464642
5080,1.7623734697699547,,0.0001658872635039601,0.381958463366615
5100,1.771804265677929,,0.00016502164072897325,0.36879536773096
5120,1.7648540288209915,,0.0001641560170642392,0.3530010717306375
5140,1.7570395544171333,,0.00016329042809941919,0.35623890825715476
